"huc8","population","area_m2","nColleges","nLentic","nLotic","nhdFeatures","padus_area_m2","area_km2","padus_area_km2","popDens","eduDens","parkDens","nSites","siteDens","med_age","med_income","bachDeg25p","vacRecHs","openWater","developed","forest","plantCult","wetland"
"17120005",13010,10708843677.8123,0,126,1420,1546,8478018904.86754,10708.8436778123,8478.01890486754,1.21488373454881,0,0.791683879225278,1,9.33807636086709e-05,50.7,37028,0.120836637589215,0.631268436578171,0.00650480296497996,0,0.146131154980712,0.026397398078814,0.014371076317979
"17120006",7882,2670826190.63309,0,90,1101,1191,1983340896.31126,2670.82619063309,1983.34089631126,2.95114673790572,0,0.742594521226082,0,0,47.9,35711,0.126395328868281,0.413461538461538,0.0567010309278351,0,0.28289872650091,0.00272892662219527,0.0542753183747726
"17120007",18228,4909016436.41631,0,418,1963,2381,3960135795.45635,4909.01643641631,3960.13579545635,3.7131674411966,0,0.806706566732813,0,0,47.25,41649,0.126185748952129,0.392137096774194,0.0265020576131687,0,0.0903703703703704,0.000164609053497942,0.0515226337448559
"17120008",14670,7713341291.73194,0,162,2613,2775,6401283775.9007,7713.34129173194,6401.2837759007,1.90189950699122,0,0.829897645364447,0,0,46.5,47887,0.102163578150771,0.506367495451789,0.00115534082554354,0,0.000630185904841928,0.0014704337779645,0.0132339040016805
"17120009",14797,5558303532.45691,0,23,1634,1657,4697041054.49127,5558.30353245691,4697.04105449127,2.66214320855186,0,0.845049398087668,0,0,38.8,44127,0.0797511837341008,0.458791208791209,0.00145602795573675,0,0.000436808386721025,0.00422248107163658,0.0106290040768783
"18010101",42925,2539810513.43625,0,18,741,759,1767974262.81736,2539.81051343625,1767.97426281736,16.9008671209587,0,0.696104789496823,10,0.00393730160068928,40.4,30824,0.103546238244514,0.343335931410756,0.192467283753591,0.00989466964570699,0.626875199489307,0.016916693265241,0.00861793807851899
"18010102",111485,3684310436.05049,4,20,1299,1319,931090647.939889,3684.31043605049,931.090647939889,30.2593937006866,0.00108568484372558,0.252717751150742,165,0.0447844998036802,39.5,38480,0.180671591672263,0.435612950163696,0.217324223054882,0.0185144368525457,0.678201454705753,0.0202777165527882,0.00881639850121226
"18010103",40970,1836504908.97185,0,16,1275,1291,908634908.368189,1836.50490897185,908.634908368189,22.3086798188504,0,0.494763125287196,10,0.00544512565751779,42.9,43478,0.120708484062521,0.552370452039691,0.00308098591549296,0.00264084507042254,0.599031690140845,0.0101232394366197,0.000440140845070423
"18010104",17655,1951316089.42575,0,13,949,962,1240793081.79122,1951.31608942575,1240.79308179122,9.04773967460888,0,0.635874981257583,1,0.000512474634642247,46.3,39713,0.124461120868593,0.605824446267432,0,0,0.509738914214671,0.0261085785329465,0
"18010105",49409,3962900842.85579,0,6,2014,2020,877463928.077165,3962.90084285579,877.463928077165,12.4678870249992,0,0.22141960217325,9,0.00227106363668547,41.3,38615,0.149052631578947,0.580553985302431,0.00122774708410068,0.0059341109064866,0.668099038264784,0.0349907918968692,0.00716185799058727
"18010106",18090,1785078991.34562,0,7,926,933,463612470.172512,1785.07899134562,463.612470172512,10.1340053228476,0,0.259715380899214,30,0.0168059789765301,44.3,40990,0.141264769265067,0.668200836820084,0,0.003168854685378,0.85921231326392,0.000452693526482571,0
"18010107",14780,1935720818.24734,0,4,593,597,564442192.90897,1935.72081824734,564.44219290897,7.63539858675605,0,0.291592768744427,6,0.00309962053589555,44.35,44245,0.147626452025976,0.647887323943662,0.292937735060593,0.00125365649811952,0.491015461763477,0,0.000417885499373172
"18010108",55623,4150540886.40629,0,6,1388,1394,351419388.014874,4150.54088640629,351.419388014874,13.401385872905,0,0.084668335436914,132,0.0318030838901797,43.2,42843,0.148966355897852,0.52490183922298,0.219617037905432,0.006252442360297,0.688354826103947,0.00136772176631497,0.00293083235638921
"18010109",26176,1436044586.70184,0,5,434,439,61943262.2154677,1436.04458670184,61.9432622154677,18.2278462955794,0,0.0431346371756692,137,0.0954009375952926,51,65515,0.242752501805427,0.706145966709347,0.291666666666667,0.00168918918918919,0.516328828828829,0,0
"18010110",460884,3845990763.69982,5,136,1528,1664,355249241.78904,3845.99076369982,355.24924178904,119.834921172986,0.00130005512420681,0.0923687194316848,390,0.101404299688131,39.5,61068,0.186485817119809,0.45898120766956,0.00568301410229425,0.0511471269206483,0.332140601978531,0.0736687013260366,0
"18010201",12104,3725904381.05203,0,10,487,497,2604669334.24836,3725.90438105203,2604.66933424836,3.24860725400107,0,0.699070364632631,13,0.0034890857817262,53,35382.5,0.0916945674478885,0.619330224671471,0.0221546481320591,0,0.697437011294527,0.00912250217202432,0.0836229365768897
"18010202",14719,4170917318.06592,0,68,1248,1316,2378909653.01513,4170.91731806592,2378.90965301513,3.52895990918978,0,0.570356463963243,3,0.000719266235992211,47.6,35800,0.105450561490003,0.403789224393132,0.000776849873761896,0,0.597980190328219,0.0112643231695475,0.0574868906583803
"18010203",36026,1875172738.11129,1,51,413,464,1004183411.46434,1875.17273811129,1004.18341146434,19.2120967139732,0.00053328420346342,0.535515150713941,5,0.0026664210173171,46.6,47274.5,0.130570603819843,0.512308533916849,0.164792387543253,0.00302768166089965,0.596020761245675,0.116349480968858,0.0653114186851212
"18010204",78739,7833018532.78204,2,357,1761,2118,4951959330.88443,7833.01853278204,4951.95933088443,10.0521912045106,0.000255329409936895,0.632190426993111,11,0.00140431175465292,40.6,41118,0.117718446601942,0.325393917185782,0.0226825479026411,0.00486794407042983,0.256343863283273,0.170378042465044,0.0207146556188504
"18010205",12087,1572399430.88317,0,27,223,250,887918404.916123,1572.39943088317,887.918404916123,7.68697810658141,0,0.564690108299903,0,0,46.2,33988,0.119585253456221,0.57548309178744,0.00927357032457496,0.00103039670273055,0.581143740340031,0.138588356517259,0.00618238021638331
"18010206",21532,3686650961.28483,0,15,988,1003,1753647674.60528,3686.65096128483,1753.64767460528,5.84053121006495,0,0.475674994194221,4,0.00108499558054337,49.7,44083,0.163631843887888,0.512010113780025,0.00548365869708269,0,0.62667251590261,0.00372888791401624,0.00197411713094977
"18010207",44207,2056520225.58324,1,26,390,416,582518721.630038,2056.52022558324,582.518721630038,21.4960200488486,0.000486258285992006,0.283254555138077,1,0.000486258285992006,46.2,37725,0.160936218535108,0.566289825282631,0.00710619818397158,0.0094749309119621,0.386893012238452,0.145282273983419,0.00276352151598895
"18010208",22760,2108681744.71221,0,32,657,689,788635951.229115,2108.68174471221,788.635951229115,10.7934732479539,0,0.373994773372853,1,0.000474229931808168,48.5,43492.5,0.177945014262305,0.494180841539839,0,0.000384172109104879,0.578563196311948,0.0641567422205148,0.000384172109104879
"18010209",31415,3966433962.37305,0,23,1415,1438,2912264788.53831,3966.43396237305,2912.26478853831,7.92021253801612,0,0.734227473888397,4,0.00100846252274597,47.4,33952,0.140597693114296,0.536016406049731,0.00122498979175174,0.000204164965291956,0.88934258881176,0.00102082482645978,0.00122498979175174
"18010210",15059,1945848451.08537,0,34,744,778,1930132597.0244,1945.84845108537,1930.1325970244,7.73904051551408,0,0.991923392568314,0,0,49,36250,0.171143924568582,0.628951747088186,0,0,0.851604835348062,0,0
"18010211",46707,5277635995.67451,0,53,1790,1843,3761895603.71594,5277.63599567451,3761.89560371594,8.84998511422169,0,0.712799368277605,20,0.003789575487281,46.8,40932,0.175135199381946,0.639602169981917,0.0127242066533803,0.00214625172466656,0.811896366702437,0.000919822167714242,0
"18010212",23641,2414184165.76048,0,4,982,986,1997436346.4097,2414.18416576048,1997.4363464097,9.7925420667122,0,0.827375299175031,4,0.00165687442438344,47.05,37297.5,0.144491198956913,0.64910214895496,0,0.0020066889632107,0.823411371237458,0,0
"18020001",13327,2818227796.69567,0,56,1095,1151,1143513759.07047,2818.22779669567,1143.51375907047,4.72885833275284,0,0.405756326870107,0,0,47.8,35800,0.1256038647343,0.404281345565749,0.138841078600115,0.00114744693057946,0.434308663224326,0.100688468158348,0.0209409064830751
"18020002",16570,6944262385.49007,0,183,2985,3168,4232394826.57565,6944.26238549007,4232.39482657565,2.3861425562811,0,0.609480833474722,19,0.00273607173019559,44.65,34573.5,0.0910936104570918,0.451648351648352,0.00792818001632272,0.000582954412964906,0.36096537250787,0.0485018071586802,0.0163227235630174
"18020003",34444,6830351760.29932,0,140,1063,1203,4234192932.43208,6830.35176029932,4234.19293243208,5.04278567323604,0,0.619908473388277,13,0.00190326947369843,48,42634,0.114328913700861,0.660745614035088,0.0128189910979228,0.000237388724035608,0.724391691394659,0.0321661721068249,0.00356083086053413
"18020004",21303,1763328118.43605,0,5,438,443,943414405.018016,1763.32811843605,943.414405018016,12.0811321371625,0,0.535019203263633,0,0,48.55,42824,0.153688524590164,0.690486082260075,0.01099404489235,0.00137425561154375,0.94502977553825,0,0
"18020005",33508,1533368387.45368,0,13,356,369,871134325.649848,1533.36838745368,871.134325649848,21.8525438988889,0,0.568118093980311,8,0.00521727203029459,46.5,40932,0.155085135757018,0.646437198067633,0.0363924050632911,0.00421940928270042,0.850738396624473,0,0.00158227848101266
"18020104",82458,4879874585.54634,0,274,3389,3663,157343776.77692,4879.87458554634,157.34377677692,16.8975654096176,0,0.0322434058536986,31,0.00635262227677298,37.55,47308,0.135683862711767,0.3,0.000663020056356705,0.00414387535222941,0,0.633681418862921,0.0200563567047903
"18020111",891443,757614708.871795,17,54,339,393,76417643.8765119,757.614708871795,76.4176438765119,1176.64426199895,0.0224388462907691,0.100866103814576,128,0.168951313248144,36.85,60030,0.197821039594567,0.0350025056859797,0.0053475935828877,0.614973262032085,0.0128342245989305,0.0481283422459893,0.00427807486631016
"18020115",40859,2011919168.6255,0,170,1824,1994,1115155607.10547,2011.9191686255,1115.15560710547,20.3084699610044,0,0.554274557594339,2,0.000994075721921948,40.05,41030.5,0.10268532526475,0.489912575655683,0.0137152077450585,0,0.256555062525212,0.0121016538926987,0.00242033077853973
"18020116",158285,3017490069.74009,0,105,1358,1463,1082498219.1382,3017.49006974009,1082.4982191382,52.4558478542512,0,0.358741269770422,14,0.00463961758827126,39.7,47944,0.132537455410226,0.619004863449308,0.0612409347300564,0.021488047273704,0.0964276121407467,0.0674187483212463,0.0037604082728982
"18020121",56810,3137621774.26291,0,73,981,1054,1746635648.36465,3137.62177426291,1746.63564836465,18.1060701662634,0,0.556675015035861,7,0.00223098910691504,50,41316,0.129655106978509,0.677582797825012,0.0549110595514308,0.0025779840164991,0.80020623872132,0,0.0144367104923949
"18020122",27989,2661570818.94872,1,12,1260,1272,2157923896.507,2661.57081894872,2157.923896507,10.515970418948,0.000375717975595699,0.810770797885193,6,0.00225430785357419,44.8,44097,0.116103947238901,0.679304897314376,0.00152485513876182,0.000914913083257091,0.707227813357731,0.00914913083257091,0.006709362610552
"18020123",41133,3534677261.61187,0,40,1786,1826,2236158405.94062,3534.67726161187,2236.15840594062,11.6369888834611,0,0.632634393591254,8,0.00226329008503364,48.6,43021,0.116284479893652,0.653075695798617,0.0185737216234809,0.00183444164182527,0.678284797064893,0.00917220820912635,0.0309562027058014
"18020125",97582,3483357032.67955,0,138,1887,2025,1854770866.59487,3483.35703267955,1854.77086659487,28.0137806961854,0,0.532466482532254,29,0.008325302209315,48.25,52082.5,0.16005332721695,0.675563692426286,0.0111888111888112,0.0013986013986014,0.854778554778555,0.00652680652680653,0.000233100233100233
"18020126",133460,1228406688.57869,0,27,759,786,147762742.906391,1228.40668857869,147.762742906391,108.644800814637,0,0.120288129558589,6,0.00488437587957309,48.1,64498.5,0.184939255844444,0.431381518755718,0.00787918581746553,0.0216677609980302,0.560735390676297,0.148391332895601,0
"18020128",86182,2622725045.90205,0,69,1282,1351,1668978517.64887,2622.72504590205,1668.97851764887,32.8597159411191,0,0.636352834719221,12,0.00457539383274268,47.3,69579.5,0.207665251283351,0.796895455395549,0.01879235982748,0.00184842883548983,0.84596426370918,0,0
"18020129",156079,2200544207.9599,0,84,1066,1150,1219271216.37526,2200.5442079599,1219.27121637526,70.9274548702201,0,0.554077128723368,24,0.0109063930245919,45.15,68978.5,0.20193409872455,0.663469557964971,0.0184297825285662,0.012532252119425,0.743457427202359,0,0
"18020151",28146,1107171548.79554,0,15,334,349,61439795.4660498,1107.17154879554,61.4397954660498,25.4215347482684,0,0.0554925707157923,0,0,48.3,43804,0.134590345758789,0.532547699214366,0,0,0.422092172640819,0.00146305779078274,0
"18020152",45659,2444022206.43166,0,19,694,713,620995486.859165,2444.02220643166,620.995486859165,18.6819088140215,0,0.254087497742435,1,0.0004091615850987,45.8,44503,0.106285034290546,0.438095238095238,0,0.00132890365448505,0.199335548172758,0.00996677740863787,0.00332225913621262
"18020153",10970,956542093.973389,0,9,251,260,320186089.748965,956.542093973389,320.186089748965,11.4683923155244,0,0.334732879782573,4,0.00418172919435711,50.5,41755,0.135754326102852,0.71056338028169,0,0,0.677637130801688,0.0050632911392405,0.00675105485232067
"18020154",179387,1775778186.89044,4,44,491,535,543033685.717148,1775.77818689044,543.033685717148,101.018810414675,0.0022525335819134,0.30580040329702,13,0.00732073414121854,41.5,44575.5,0.13453557312253,0.337013223341017,0.0127912288716309,0.0662402923709457,0.377341251713111,0.02603928734582,0.000913659205116492
"18020155",44522,1097156426.06058,0,18,195,213,200136810.162233,1097.15642606058,200.136810162233,40.5794460502405,0,0.182414107422074,11,0.0100259176710985,41.05,37809,0.0915177077056973,0.36051675413807,0.00295639320029564,0.00813008130081301,0.0458240946045824,0.00221729490022173,0
"18020156",45429,2613016031.09831,0,88,1395,1483,848846706.227929,2613.01603109831,848.846706227929,17.3856568269522,0,0.32485323324677,0,0,41.9,35305,0.0920225414508616,0.515292190060076,0.00154846701765252,0.00061938680706101,0.276556209352741,0.0730876432331991,0.00278724063177454
"18020157",128225,2466263901.24803,0,126,1410,1536,421716459.519455,2466.26390124803,421.716459519455,51.9915974665618,0,0.170994052707032,17,0.00689301740636811,35.4,42348,0.184021532534793,0.443028846153846,0,0.0170380078636959,0.252293577981652,0.204128440366972,0.00393184796854521
"18020158",137200,2122885988.79248,2,56,1769,1825,259838094.58163,2122.88598879248,259.83809458163,64.6290006737671,0.000942113712445585,0.122398515960543,38,0.0179001605364661,40.9,42731,0.149537786251081,0.439628482972136,0,0.0156608097784568,0.202826585179526,0.541634835752483,0.0351413292589763
"18020159",228639,2004409276.66667,2,57,1412,1469,182314442.499099,2004.40927666667,182.314442499099,114.068021267706,0.000997800211404927,0.0909566946338862,7,0.00349230073991724,33.4,46071,0.106268522550107,0.177114201048553,0.00929668552950687,0.0388035569927244,0.0990299110751819,0.524252223120453,0.00242522231204527
"18020161",332522,1124103186.18567,7,57,1002,1059,16770132.157443,1124.10318618567,16.770132157443,295.81092206341,0.00622718633487068,0.0149186768292578,32,0.0284671375308374,34.7,70207.5,0.228576158331341,0.0808303886925795,0,0.13882863340564,0.0636297903109183,0.484454085321765,0
"18020162",84587,1694452658.02508,0,108,578,686,465871089.775101,1694.45265802508,465.871089775101,49.9199547413664,0,0.27493898254914,315,0.185900738216634,41.4,77031,0.21220243413346,0.560550280953304,0.0472779369627507,0.00429799426934098,0.146609360076409,0.0353390639923591,0
"18020163",931603,3181987702.601,11,133,4482,4615,188497284.472515,3181.987702601,188.497284472515,292.773915888643,0.00345695867743563,0.0592388475663922,141,0.0443119248653113,34,57931,0.185896139248969,0.0697002260347575,0.0211572775936783,0.114453224573031,0.00458832526127963,0.62707111904155,0.00739230180983941
"18030001",31785,2829469220.64034,0,175,982,1157,2725104212.94294,2829.46922064034,2725.10421294294,11.2335556676622,0,0.963114987455569,8,0.00282738541265683,50.6,38983,0.111755687233249,0.715306559954266,0.00458715596330275,0.00172018348623853,0.357511467889908,0,0.000573394495412844
"18030002",26398,2541359952.79975,0,1,824,825,2289851539.07991,2541.35995279975,2289.85153907991,10.3873518471549,0,0.901033927349504,3,0.00118047032129194,51,36513,0.0895364638381398,0.693836978131213,0.00891152132399745,0.00063653723742839,0.172501591343094,0.00381922342457034,0.00954805856142584
"18030003",539060,6764354599.7454,8,86,3578,3664,1282081577.19847,6764.3545997454,1282.08157719847,79.6912687014204,0.0011826701102129,0.189534945025905,48,0.00709602066127737,30.35,44152,0.0972504604873199,0.263078872049923,0.000957395883197702,0.0384155098133078,0.089995213020584,0.242460507419818,0.00155576831019626
"18030004",83093,1489686125.99995,0,17,509,526,162733335.393864,1489.68612599995,162.733335393864,55.7788641175831,0,0.109240015432532,3,0.00201384704310531,28.5,38088,0.0660071326388749,0.612357669122572,0,0.00489662676822634,0.0783460282916214,0.369423286180631,0.000544069640914037
"18030005",123030,3168443853.41428,0,72,766,838,234888599.352623,3168.44385341428,234.888599352623,38.8297870159272,0,0.0741337420574802,2,0.000631224693423184,26.15,31976.5,0.0482088276621326,0.536738978306508,0.00127713920817369,0.00638569604086846,0.0418901660280971,0.544572158365262,0.00664112388250319
"18030006",229513,2446486334.69915,1,45,878,923,480529582.657061,2446.48633469915,480.529582657061,93.8133177957128,0.000408749472995921,0.196416213670024,4,0.00163499789198368,29.85,39170,0.0715465257903743,0.350277777777778,0.00264637777042673,0.0201786304995038,0.223949718822362,0.364207740654978,0.000330797221303341
"18030007",358788,3943934651.61382,9,89,1625,1714,1214805650.54495,3943.93465161382,1214.80565054495,90.972095557716,0.0022819850720187,0.308018706660838,11,0.00278909286580063,30.3,44214,0.0952145121122934,0.304839482510781,0.00266611977030353,0.0293273174733389,0.221082854799016,0.400943396226415,0.000205086136177194
"18030009",830367,5506302587.4844,20,209,1709,1918,385639691.862586,5506.3025874844,385.639691862586,150.803009243878,0.00363220140597779,0.0700360515492064,15,0.00272415105448335,30.6,42543,0.136229182874521,0.195321046873685,0.00088261253309797,0.0601647543395117,0.0120623712856723,0.725066195939982,0.00676669608708444
